text	label
Mislim , s ljudima koji više ili manje mogu varati smrt , mora dovesti do nekih zanimljivih pitanja .	1
Okja postiže toliko stvari istovremeno .	2
Srbija 02.03.2017 .	1
No nije poenta koliko će zaraditi jer znamo da zarada nije pokazatelj kvaliteta , ali ” Warcraft ” je dokaz da je ova godina puna velikih , epskih filmova koji plijene pažnju i ostavljaju pečat .	2
Posljednji segment je stoga sasvim prirodan , on ce biti vise ili manje predvidiv , povezan je s jednim od prethodnih segmenata izaziva vrhunac nečije sudbine u sretnom kraju , sto dovodi cak i do ismijavanja .	1
U međuvremenu , Guzmanov bijes i vide ga kako se okreće alkoholu i drogama , dok se Ander i Omar bore da zadrže svoju vezu pod pritiskom roditelja .	1
Na putu tamo , ispostavilo se da je jedna od astronautkinja trudna .	1
Razvoj likova ( ako tražite ove vrste stvari ) bili su prilično dobri , osobito Willu i Katie , čak tu je i iznenađujuća stvar vezana uz Maddiejev karakter .	2
I to samo po sebi je veliki katalizator za našu znatiželju .	1
Sve odgovore pronađite u ovom jedinstvenom znanstvenom filmu .	2
HariCo je kompanija koja želi da ćelavim muškarcima prodaje dlake , ali njihov krajnji cilj je pronaći gen od kojeg ljudima ponovo narasti kosa .	1
Nisam završio kratko zadiranje u sadržaj filma , pa ću poslije nastaviti sa kritikom i svojim osvrtom .	1
Pa definitivno smo mogli imati nekoga drugog , jer on je prošle godine bio u svemiru , zaglavljen naravno , samo što je uprskao priliku da se vrati ( aludiram na Interstellar ) tako da nam je trebala biti pružena prilika da nekog drugog gledamo u ulozi astronauta koji tri godine i više pokušava opstati na nenasljenoj planeti .	0
Ocjena 6 / 10	1
Ali za mene osobno to nije bila velika stvar .	1
Godina : 2020	1
Glavne ulogeLily James , Helena Bonham Carter , Hayley Atwell	1
Serija	1
Ocjena na IMDb.com mu je 8,4 / 10 , što ga smješta na 95 . mjesto IMDb top 250 liste .	1
Pa o čemu se radi ?	1
Emma Roberts kao njegova kolegica , snašla se fino u glavnoj ulozi i hemija između glavni je razlog da ne mrzimo to što se romansa iskrala kao glavna tematika ovog filma .	2
Žanr : Avantura , Drama , SF	1
To je TV , za ljubitelje kriminala , fantastike , nevjerojatnih nastupa i navijanja priča .	2
Postoje dva glavna aktera privi je čovjek koji ima neograničena financijska sredstva , a drugi koji za sebe kaže da nema sta da izgubi .	1
No mnogi su shvatili da je Jakson , dakle reditelj ovih filmova , radeći tri filma na osnovu jedne knjige zapravo ispred sebe imao samo brdo love te da mu je nedostajalo mašte , prave strasti i onih ambicija koje su itekako bile vidljive u trilogiji ‘ Prstenova ’ .	0
Postavljen u trenutnoj godini , nova vrsta Terminatora pod nazivom Rev - 9 ( Diego Luna – Marvel Agenti SHIELD TV serije itd . )	1
To rijetko spominjem , ali dijalog moram spomenuti , jer ponekad zvuči kao da je netko iz ekipe pročitao gomilu romana Dennisa Lehanea i pomislio „ Napravit ću svoju verziju ovog … NA TV-u ! “ .	1
To je bilo drugačije od treće sezone koja se ponekad vukla , ali bila je prebrza na kraju .	0
Bilo bi mi draže da su se usredotočili samo na Freudovu borbu da ga medicinska zajednica prihvati i na njegov trud u rješavanju slučajeva koristeći njegove metode ( posebno hipnozu ) .	0
Redatelj : Takashi Shimizu	1
bili su dodijeljeni za rješavanje situacije .	1
Ocjena na IMDb.com mu je solidnih 7,2 / 10 a na Tomatoesima 63% . Koštao je 254 miliona dolara a zaradio preko 324 i cifra još raste .	2
Mladi programer izabran je da učestvuje u eksperimentu vezanom za umjetnu inteligenciju koji ima za cilj postići neviđene rezultate sa fatalnom robot-djevojkom .	1
Reditelj filma je Gabe Ibanez , španjolac , koji iza sebe ima samo jedan film , i to manje poznati , ‘ Hierro ’ .	1
Naslov originala : SS-GB ( Tv Mini Serija )	1
Plus , kako je upoznao Evereta Rossa nije bilo prikazano .	1
Ali izgleda da Anderson ne uradi dovoljno sa svojim franšizama .	0
Ocjena : 8 / 10	1
IMDB Ocjena Filma : 8.0 / 10	1
Da , definitivno nije loš film , ukoliko ga pustite djeci i ukoliko njih odvete u kino ako se bude prikazivao , u suprotnom , neće ostaviti jak utisak na vas jer ovoliko količinu predvidljivog amaterizma i nedorađenih likova nećete moći podnijeti , a iritantnost lika kojeg igra Eddie Redmayne , odnedavno oskarovac , će vas još više odbiti od ‘ Jupiter ’ a .	1
Datum izlaska : 29 .	1
Glavne uloge Glumci : Mackenzie Davis , Linda Hamilton , Brett Azar , Arnold Schwarzenegger	1
Hrvatska 29.06.2017 .	1
Muziku za sezonu radio je Chris Bacon , i bio je prokleto dobar .	2
Ovdje , jer se priča fokusirala na rat s Klingoncima , osjećao sam da su cijele epizode bile vrlo intenzivne i bila je samo 1 epizoda koja se osjećala malo lakša ( epizoda 7 ) .	1
Datum izlaska : 27.07.2017 ( svjetska premijera )	1
Milijarde ( Billions ) su možda samo upozorenje , a možda su i podloga za nešto vise .	1
Godina : 2019	1
Impresivan je film tehnički i vizeulno , te bi kao neka akciona fantazija možda i radio , ali kao ovo u čemu je naumio , nikako neće okusiti tu slavu i brzo će tresnuti o pod .	3
Iako savršeno funkcionira tijekom prikazivanja epizode 1 , ostatak sezone pomalo trpi preoblikovanjem istog koncepta .	0
I na IMDb.com ima rezultat od 8,3 / 10 .	1
Kada je tornado prošao , Dorothy je shvatila da više nije u gradu Lucasu .	1
Ako niste gledali ni prvu sezonu serije vrijeme je da počnete , ali mi idemo ispočetka .	1
Pronađite ih sve u ovoj seriji .	1
Može li George biti spašen , a ostala čudovišta biti zadržana prije nego što bi pobjegli i uništili grad Chicago ?	1
Datum izlaska : 3 October 2014 ( USA )	1
Na Tomatoesima ocjena mu je 72% .	1
Dublje i mračnije .	0
Hajde rekoh , čekat ću jedanaesti novembar al ’ kina odgode puštanje filma do 25 . , pa sam , ni kriv ni dužan , morao čekati baš polijepo vremena .	1
Za razliku od svoja 2 prethodnika , ovaj put nije bilo potrebe za uvođenjem , i to je bio samo izgradnja do konačnog finala .	1
Od gledanja CCTV snimaka preko cijele večeri , pa sve do uspostavljanja telefonskih poziva preko dana do noći .	1
Ovo je film za koji svakako morate vidjeti prvi i drugi kako biste ga razumjeli .	1
U kinima od : 29 March 2018 ( USA )	1
Bilo je i drugih važnih likova koji će kasnije imati veliki utjecaj na priču pod nazivom Tip ( Jordan Loughran ) tajanstveni dječak zaključan od iscjelitelja i njegov vrlo dobar prijatelj Jack ( Gerran Howell ) , uključujući Jane ( Gina McKee – Notting Hill ) i Langwidere ( Stefanie Martini – Prime Suspect 1973 TV series ) .	1
Naime , radnja filma se odvija za vrijeme meksičkog praznika ‘ Dan Mrtvih ’ , tako da je ovo očigledno , kako film za djecu , tako i za odrasle .	1
Sviđa mi se način na koji su naučili kontrolirati svoju moć i postali Cloak i Dagger .	2
Ako neko već nije upućen , ‘ Sherlock ’ je britanska televizijska serija koja se počela emitirati 2010 . godine .	1
Lično mislim da nije toliko loš , da je gledljiv i ima dobrih sekvenci , ali bit će vam još veći doživljaj ako ste jedanaestogodišnje dijete i uživate u svemirskim avanturama i zanimaju vas svemir i galaksije .	2
Ovo nije savršeno , ali je doista zanimljiva dokumentarna serija .	3
Kevin Bacon glumi Jackie Rohr , zlobnog agenta FBI-a koji radi na rješavanju slučaja u središtu priče , a istovremeno pokušava služiti vlastitom egu .	1
Jedna scena ko nijedna .	3
Srbija 05.10.2017 .	1
Kreatori : Darío Madrona , Carlos Montero	1
Glavne uloge : Vera Farmiga , Machine Gun Kelly , Madeline Brewer , John Goodman	1
Zemlja : China	1
Šta je uzrokovalo kvar Dutch Boya ?	1
Fokus filma bio je sama istraga koja je dovela do nekoliko pukotina i čeljusti koja je ostavila potpuno iznenađujući trenutak koji biste razumjeli ako gledate ovo bez ometanja .	1
Žanr : Akcija | Horor | Sci-Fi	1
Ovako ostaje idealna neobavezna zabava na putu prema nečemu strašnijem .	1
Žanr : Animacija | Avantura | Komedija	1
U međuvremenu je Bode koji je volio istraživati veliku kuću otkrio da ima puno tajni , posebno tajanstvene ključeve koji imaju čarobne učinke .	1
Alien : Covenant ( 2017 )	1
Žanr : Drama , Misterija , ZF	1
Ono što čini ovaj film drugačiji od drugih , jeste činjenica da se njegovi 3D efekti vrlo glatko uklapaju u priči i ne koriste se samo za scene akcije .	1
Ryan mi nikada nešto nije bio omiljeni glumac , ali fenomenalno se snašao u ovoj ulozi i mislim da ne bi ležala nikome drugome .	3
Simonsa , mada smatram da je Jai Courntey veliki promašaj za ovu ulogu .	0
Trailer Serije :	1
Kako sam već naglasio , od samog početka bivate uvučeni u jednu misterioznu i neobjašnjivu priču , sa puno situacija i akcionih sekvenci koje prkose zakonima fizike , ali pošto se uvučeni , nema nazad .	1
U samo nekoliko godina 3D animacija je jako napredovala , a prilično dobro iskustvo ima produkcijska kuca nWave u produkciji istih .	2
Za par simpatičnih ( ne smiješnih , samo simpatičnih ) dosjetki na račun policajaca i za odličan preokret , skidam kapu na originalnosti , ali vraćam tu istu kapu kad shvatim u šta se pretvorio Jack Black .	3
Srbija 09.11.2017 .	1
Osnovni problem je to što se film već u početku odaje , ističući nam da je u pitanju religijsko ostvarenje koje želi publiku kupiti tim motivima i pozivom na vjeru i Boga , a onda dolazi na red užasan scenario gdje jednostavno ni u jednom trenutku nećete mariti za likove , čak štaviše , mrzit ćete ih .	0
Da smorio sam se a znamo da je najveći grijeh filma da bude dosadan .	0
Jedna posebna epizoda koju biste trebali pratiti je bila epizoda 7 koja bi otkrila nešto šokantno .	1
Napišite svoj “ tag-line ” za ovaj film .	1
Najbezbolnije je Expendables projekat shvatiti kao svojevrsnu parodiju , što ona jednim delom jeste i prepustiti se uživanju .	2
Ocjena : 9 / 10	1
Mart 2016 . ću upamtiti kao najsiromašniji mjesec za moj blog / stranicu .	0
Pilotna epizoda bila je malo spora , ali je završila praskom .	3
koji ne napisao Phillip K . Dick još 1968 . godine .	1
Trajanje filma : 01 : 50 : 00	1
Trajanje filma : 02 : 13 : 00	1
Druga sezona jako popularane serije Mr.Robot se vratila trijumfalno ovog ljeta jer je nastavio tragičnu priču o stručnom hakeru .	2
Žanr : Animirani , Avantura	1
Ovo je zaista nepovezano od 1 . sezone koja je bila vrlo zanimljiva .	3
S punim pravom i bez trunke grižnje savjesti , ovaj film slobodno mogu proglasiti najočekivanijim filmom u 2014oj godini i s pravom je ponio tu titulu , jer je opravdao sva očekivanja pa samim tim i titulu najboljeg filma 2014 . godine .	2
Težnju bacam na ovo ” ruši ” , jer ja sam izgubio interes za film već oko sredine pa sam nekako uspio progurati do kraja čisto da vidim ko je stoja iza labirinta .	0
Zapravo , nekoliko drugih podloga također je neizvjesno prekinuto – dajući pripovijedanje priče nedovršenu .	0
Prave emocije su zarobljene u većini scenarija .	0
Glazba je nenametljiva te služi kao dodatna potpora zvucima prirode .	2
Hrvatska 12.04.2018 .	1
Skup do bola .	0
Što je bila njezina prava pozadina ?	1
Svoju reputaciju i dugogodišnju posvećenost pisanju recenzija bih narušio kada bih filmu dao veću ocjenu od prosječnosti , s obzirom da sam se sinoć dvoumio i razmišljao , ali s obzirom da je u filmu napravljen disbalans dobrih i užasnih trenutaka , to je jedini ishod koji možete očekivati .	3
Među par preživjelih je i Cassie , koja je u utrci s vremenom da pronađe svog brata .	1
Iako se vjerojatno najbolje uklapa u ansambl , a ne kao vodeća , prisiljena je nositi mnogo emocionalne težine serije i činiti se nesposobnim za odgovornost .	0
Ne podrazumijevam da razara ljudske živote , nego jednostavno da priča bude zasnovana na likovima koji pokušavaju preživjeti neku katastrofu , ali da to ne bude samo tipa ” dešava se , bježimo od toga ” , nego da se stvore emocije , karakterizacija likova , nešto što bi držalo pažnju i dramatičnost čitave radnje .	0
Travanj 2016 .	1
Ximi : Ludi naučnik ne može sanjati pa otima djecu kojoj ulazi u snove .	1
Ovo je malo , iako je istina , pogotovo s obzirom na to da Lupin baca puno bljeskova na Assaneino djetinjstvo .	1
Liga Pravde ( 2017 )	1
Ove se dvije teme posebno ponavljaju tijekom serije , a svi likovi rastu i razvijaju se do kraja .	2
Možemo naslutiti da ce se ovaj film pozabaviti veoma interesantnim pitanjem : svakodnevicom junaka bajki , ali veoma brzo postaje jasno da ovo nije nikakva postmoderan bajka , već film počinje biti plitak , glasan i lošeg ukusa .	3
Dok imamo neka vrlo velika imena glumaca i glumica koji su jako dobri u onome sto su radili .	2
Inspiriranje stranim redoslijedom gluposti kako bih to opisao .	1
Međutim Mark je preživio i sada pokušava opstati na planetu na kojem nema života dok neko ne dođe po njega .	2
Hank Pym ( Michael Douglas – Wall Street , Basic Instinct i sl . )	1
!	1
Vokalne pozadine kod ovog filma se nisu mijenjale od prvog dijela , a sada imamo i nove likove odnosno glasove , pa ćete vrlo brzo osjetiti dinamiku glasa Bryana Cranstona i komične vibracije kod lika kojeg interpretira Seth Rogen .	2
Film je zaradio vrtoglavih 409 miliona dolara na budžet od 165 miliona što je i više nego prihvatljiva cifra i fina isplata .	2
Bio sam u mogućnosti uhvatiti suštinu filma vrlo lako .	2
Elite sezona 1 cijela recenzija serije	1
Jezgra zaplet je zanimljiva , čak i ako pisanje ponekad može biti sitno tromo .	3
Zemlja : USA	1
Reditelj filma je Matt Reeves , koji je nakad ’ 96 snimio romantičnu komediju ‘ The Pallbearer ” , a onda od 2008 . nastavio sa dobrim fimom , tj . sa ‘ Cloverfieldom ’ , zatim 2010 . sa odličnim remakeom ” Let me In ” .	1
Dugo , ali dugoočekivana animirana komedija za odrasle , konačno je procurila u HD verziji i ja sam iskoristio jedno mirno veče sa prijateljima da je pogledam .	2
Glavne uloge : Chris Hemsworth , Leslie Mann , Christina Applegate	1
Tugujući za svojom izgubljenom majkom , uplašen od percipirane prijetnje nasiljem od drugih i strpeći napadu astme , može se vidjeti kako se dogodila nesreča , a da je Adam i dalje ostao simpatičan .	3
Kako se dijelovi slagalice počinju poravnati , to se neizbježno vraća i natrag u slučaj iz 2008 . koji je pokrenuo ovaj lanac događaja .	1
Glavne Uloge Glumci : Alexander Skarsgard , Millie Bobby Brown , Rebecca Hall , Brian Tyree Henry , Shun Oguri , Eiza Gonzalez , Jessica Henwick , Julian Dennison , Kyle Chandler , Demian Bichir , Zhang Ziyi , Lance Reddick	1
Kao što sam gore rekao , radujem se izgledu da Freuda koristi svoju metodu psihoanalize za rješavanje misterija .	2
Godina : 2021	1
Redatelj : Brad Bird	1
Do neke polovine se divite ideji , napetosti , drami i emotivnom uzdizanju i od te polovine kao da više ne marite ni za likove pa ni za sam film .	3
Ako se film gleda sa malo nižim očekivanjima može se jako dobro zabaviti .	3
Žanr : Drama	1
Ocjena Filma : 4 / 5	1
A to uključuje i studije koji se , zasluženo ili ne , ističu kao svojevrsne institucije tih razdoblja .	1
Datum izlaska : 17 .	1
Nitko ga ( Alan Tudyk – Rogue One : Priča o Ratovima zvijezda , Trumbo itd . )	1
Hrvatska –	1
Kao naslednica Lusi Mirando , Swinton je sujetna , nesigurna , željna pažnje i uspjeha , i prestravljena od svakog negativnog utiska .	1
Posebni efekti nisu bili loši ovdje , ali najviše su mi se svidjeli zvučni efekti .	1
Trajanje filma : 01 : 49 : 00	1
Dok se Alita počela prisjećati vlastite povijesti , polako shvaća da joj nije namijenjeno da bude samo normalna djevojka koju joj je poželio dr . Ido .	1
Sada je na red došao jedan animirani , predzadnji za ovu godinu kojeg moram pogledati ( čekam Anomalisu ) kako bih napravio anketu za najbolji animirani i glasao za svoje favorite .	1
Big Little Lies –	1
Ova ima 8,8 / 10 na IMDb.com , a na Tomatoesima zavidnih 95% .	2
Žanr : Akcija , Avantura , Sci-Fi	1
Ona radi u koristi antagonista Donald Pierce ( kojeg igra jako dobro Boyd Holbrook ) koji će otkriti Loganove i Xavier prednosti i slabosti .	1
Činjenica je da ćete negdje naići da je i ovaj film za sve generacije , no sumnjam da će se ostali , osim djece , radovati i s uživanjem gledati ovaj film .	3
Cosmos : Mogući svjetovi emitirat će se na Foxu i National Geographicu u drugom kvartalu 2019 . godine .	1
Spinning Out 2020 Sezona 1 ( TV SERIES ) Recenzija Serije	1
